customer_id,warehouse_to_home,satisfaction_score,complain,day_since_last_order,cashback_amount
1834,16.0,3.0,1.0,4.0,161.42
1835,9.0,3.0,0.0,8.0,176.54
1836,16.0,1.0,0.0,3.0,212.44
1837,9.0,3.0,0.0,8.0,194.34
1838,6.0,1.0,0.0,2.0,296.27
1839,28.0,1.0,1.0,11.0,157.47
1840,15.0,1.0,1.0,3.0,165.69
1841,8.0,1.0,1.0,4.0,149.3
1842,9.0,5.0,0.0,4.0,187.72
1843,28.0,4.0,0.0,14.0,145.28
1844,31.0,2.0,1.0,1.0,129.94
1845,16.0,1.0,0.0,8.0,166.05
1846,10.0,5.0,0.0,9.0,257.25
1847,31.0,4.0,0.0,8.0,209.02999999999997
1848,9.0,1.0,1.0,6.0,190.82
1849,26.0,3.0,0.0,3.0,182.68
1850,8.0,3.0,0.0,3.0,134.77
1851,32.0,2.0,1.0,2.0,152.95
1852,25.0,1.0,0.0,2.0,139.02
1853,11.0,1.0,0.0,13.0,139.86
1854,11.0,5.0,1.0,4.0,157.69
1855,13.0,1.0,0.0,7.0,159.15
1856,25.0,1.0,1.0,4.0,153.04
1857,8.0,3.0,0.0,3.0,171.17
1858,13.0,2.0,1.0,3.0,151.59
1859,12.0,4.0,0.0,3.0,149.22
1860,11.0,4.0,0.0,13.0,180.95
1861,19.0,3.0,1.0,2.0,198.54
1862,28.0,3.0,0.0,3.0,182.36
1863,9.0,5.0,0.0,3.0,155.41
1864,6.0,5.0,1.0,13.0,290.45
1865,9.0,3.0,1.0,2.0,126.83000000000001
1866,21.0,1.0,0.0,2.0,168.04
1867,7.0,4.0,0.0,8.0,162.48
1868,8.0,2.0,1.0,2.0,132.94
1869,33.0,2.0,0.0,9.0,176.39
1870,14.0,5.0,0.0,3.0,123.41999999999999
1871,35.0,5.0,0.0,3.0,141.15
1872,30.0,3.0,0.0,8.0,152.0
1873,13.0,1.0,1.0,8.0,289.37
1874,19.0,4.0,0.0,9.0,155.62
1875,29.0,4.0,0.0,2.0,120.41999999999999
1876,9.0,3.0,0.0,0.0,120.83000000000001
1877,14.0,3.0,0.0,9.0,125.19
1878,13.0,2.0,0.0,3.0,215.57
1879,12.0,2.0,0.0,7.0,154.6
1880,7.0,3.0,0.0,4.0,179.73
1881,25.0,1.0,0.0,2.0,142.58
1882,13.0,3.0,0.0,6.0,202.21
1883,24.0,5.0,0.0,0.0,129.56
1884,15.0,3.0,1.0,0.0,133.88
1885,15.0,3.0,0.0,10.0,166.48
1886,25.0,5.0,0.0,5.0,25.0
1887,14.0,3.0,0.0,3.0,261.64
1888,26.0,3.0,0.0,2.0,122.72
1889,17.0,5.0,0.0,9.0,167.13
1890,14.0,3.0,1.0,7.0,123.94
1891,8.0,4.0,0.0,0.0,166.44
1892,8.0,3.0,1.0,7.0,149.98
1893,6.0,5.0,1.0,7.0,202.52
1894,11.0,4.0,1.0,9.0,141.87
1895,12.0,2.0,1.0,0.0,235.91000000000003
1896,6.0,5.0,0.0,3.0,193.96
1897,14.0,3.0,1.0,8.0,158.39
1898,35.0,2.0,0.0,5.0,170.23
1899,7.0,1.0,0.0,3.0,199.91
1900,13.0,5.0,1.0,1.0,141.01
1901,9.0,5.0,0.0,12.0,147.59
1902,31.0,4.0,0.0,2.0,143.2
1903,9.0,4.0,0.0,6.0,149.68
1904,12.0,4.0,1.0,1.0,143.78
1905,29.0,3.0,0.0,3.0,159.47
1906,19.0,5.0,0.0,3.0,144.5
1907,7.0,1.0,1.0,3.0,185.62
1908,14.0,5.0,0.0,2.0,153.26
1909,14.0,1.0,1.0,2.0,128.18
1910,8.0,1.0,0.0,1.0,233.82999999999998
1911,10.0,3.0,0.0,2.0,138.94
1912,14.0,2.0,0.0,8.0,200.47
1913,9.0,3.0,0.0,1.0,147.74
1914,9.0,3.0,0.0,8.0,152.68
1915,7.0,3.0,0.0,4.0,173.59
1916,7.0,1.0,1.0,5.0,244.04000000000002
1917,13.0,5.0,0.0,2.0,120.62
1918,16.0,1.0,0.0,1.0,146.82
1919,9.0,1.0,1.0,3.0,151.44
1920,15.0,3.0,1.0,5.0,174.07
1921,14.0,5.0,1.0,4.0,146.66
1922,8.0,3.0,0.0,1.0,166.32
1923,32.0,5.0,0.0,5.0,143.85
1924,10.0,3.0,0.0,3.0,261.75
1925,8.0,2.0,1.0,0.0,168.77
1926,13.0,1.0,0.0,9.0,156.31
1927,31.0,1.0,0.0,3.0,195.05
1928,13.0,4.0,0.0,8.0,298.33
1929,6.0,3.0,0.0,7.0,122.58000000000001
1930,31.0,3.0,1.0,1.0,203.88
1931,6.0,3.0,0.0,2.0,136.9
1932,30.0,5.0,1.0,2.0,204.48
1933,21.0,4.0,0.0,3.0,224.24
1934,14.0,5.0,1.0,2.0,123.21000000000001
1935,7.0,1.0,0.0,8.0,317.02
1936,14.0,4.0,0.0,2.0,168.25
1937,8.0,5.0,0.0,8.0,166.03
1938,13.0,1.0,0.0,1.0,126.9
1939,33.0,4.0,0.0,9.0,260.25
1940,8.0,4.0,0.0,2.0,121.87
1941,9.0,5.0,0.0,3.0,158.77
1942,9.0,4.0,1.0,3.0,224.07
1943,10.0,5.0,0.0,2.0,128.19
1944,18.0,3.0,0.0,5.0,156.49
1945,17.0,4.0,0.0,8.0,144.9
1946,17.0,4.0,1.0,8.0,207.68
1947,11.0,4.0,0.0,2.0,151.22
1948,16.0,3.0,0.0,9.0,154.87
1949,7.0,5.0,0.0,3.0,147.18
1950,6.0,3.0,0.0,2.0,136.9
1951,9.0,2.0,1.0,7.0,203.25
1952,16.0,5.0,0.0,2.0,179.73
1953,7.0,5.0,0.0,1.0,148.25
1954,15.0,5.0,1.0,8.0,171.15
1955,33.0,3.0,0.0,1.0,321.58
1956,23.0,4.0,0.0,10.0,205.2
1957,16.0,5.0,1.0,4.0,144.4
1958,6.0,4.0,0.0,6.0,172.95
1959,15.0,4.0,1.0,1.0,260.77
1960,14.0,3.0,0.0,0.0,124.50999999999999
1961,15.0,1.0,0.0,3.0,211.02999999999997
1962,17.0,4.0,0.0,10.0,321.65
1963,9.0,4.0,0.0,9.0,150.92
1964,12.0,3.0,0.0,7.0,153.21
1965,14.0,5.0,0.0,8.0,193.11
1966,27.0,4.0,0.0,7.0,189.26
1967,13.0,2.0,1.0,1.0,291.27
1968,24.0,1.0,1.0,0.0,158.11
1969,6.0,3.0,0.0,6.0,149.07
1970,14.0,2.0,1.0,0.0,125.15
1971,6.0,5.0,0.0,7.0,183.92
1972,24.0,5.0,0.0,10.0,152.08
1973,13.0,3.0,1.0,7.0,123.08000000000001
1974,11.0,2.0,1.0,3.0,153.75
1975,6.0,2.0,0.0,2.0,122.69999999999999
1976,16.0,4.0,0.0,3.0,211.21
1977,12.0,1.0,0.0,7.0,177.25
1978,26.0,3.0,1.0,2.0,145.59
1979,9.0,1.0,0.0,4.0,316.61
1980,8.0,3.0,0.0,4.0,178.99
1981,13.0,3.0,0.0,3.0,217.41
1982,17.0,3.0,1.0,8.0,181.73
1983,12.0,5.0,1.0,5.0,182.69
1984,9.0,4.0,0.0,8.0,176.47
1985,7.0,1.0,0.0,3.0,195.25
1986,8.0,2.0,0.0,0.0,127.85
1987,14.0,5.0,0.0,4.0,173.98
1988,8.0,1.0,1.0,7.0,178.79
1989,16.0,4.0,0.0,1.0,132.91
1990,11.0,5.0,0.0,2.0,294.06
1991,10.0,3.0,0.0,0.0,287.11
1992,32.0,5.0,0.0,4.0,147.24
1993,29.0,5.0,1.0,2.0,199.5
1994,36.0,1.0,0.0,10.0,149.06
1995,7.0,4.0,1.0,5.0,157.02
1996,6.0,2.0,0.0,5.0,166.74
1997,14.0,5.0,0.0,3.0,224.85
1998,21.0,4.0,1.0,4.0,174.63
1999,30.0,4.0,0.0,8.0,156.74
2000,26.0,4.0,1.0,10.0,201.42
2001,17.0,1.0,1.0,5.0,190.83
2002,14.0,2.0,0.0,2.0,125.72
2003,8.0,2.0,0.0,0.0,111.02000000000001
2004,6.0,3.0,0.0,3.0,148.59
2005,9.0,4.0,0.0,5.0,285.15
2006,12.0,3.0,1.0,7.0,161.72
2007,29.0,3.0,1.0,8.0,186.79
2008,20.0,4.0,1.0,4.0,165.25
2009,11.0,4.0,0.0,3.0,163.38
2010,14.0,4.0,1.0,9.0,152.28
2011,15.0,1.0,0.0,0.0,110.81
2012,30.0,3.0,0.0,9.0,160.4
2013,6.0,1.0,0.0,3.0,195.25
2014,14.0,4.0,0.0,7.0,151.3
2015,10.0,1.0,1.0,0.0,197.13
2016,14.0,4.0,0.0,3.0,123.87
2017,12.0,5.0,1.0,17.0,147.21
2018,9.0,4.0,0.0,8.0,148.7
2019,21.0,1.0,0.0,0.0,128.71
2020,14.0,3.0,0.0,8.0,311.06
2021,18.0,2.0,1.0,2.0,139.29
2022,9.0,4.0,1.0,3.0,165.78
2023,9.0,4.0,0.0,4.0,182.15
2024,16.0,1.0,1.0,4.0,157.69
2025,6.0,2.0,0.0,4.0,317.72
2026,15.0,5.0,0.0,2.0,144.0
2027,18.0,5.0,0.0,5.0,145.99
2028,14.0,5.0,0.0,6.0,131.43
2029,35.0,3.0,0.0,3.0,211.39
2030,30.0,3.0,0.0,8.0,168.32
2031,25.0,1.0,0.0,3.0,218.62
2032,6.0,3.0,0.0,13.0,163.47
2033,13.0,5.0,0.0,10.0,295.66
2034,16.0,3.0,1.0,1.0,318.31
2035,16.0,4.0,0.0,3.0,145.24
2036,25.0,3.0,0.0,9.0,173.1
2037,18.0,4.0,0.0,9.0,243.36
2038,6.0,1.0,0.0,2.0,174.91
2039,10.0,1.0,0.0,17.0,202.31
2040,15.0,5.0,1.0,2.0,207.61
2041,23.0,3.0,0.0,0.0,274.44
2042,26.0,4.0,0.0,11.0,169.44
2043,14.0,3.0,0.0,9.0,184.68
2044,12.0,3.0,0.0,3.0,121.87
2045,7.0,4.0,0.0,6.0,177.28
2046,7.0,3.0,0.0,10.0,324.99
2047,23.0,3.0,0.0,8.0,207.39
2048,21.0,4.0,0.0,16.0,312.22
2049,9.0,5.0,0.0,4.0,131.02
2050,12.0,3.0,1.0,1.0,153.51
2051,11.0,5.0,0.0,1.0,146.09
2052,20.0,3.0,0.0,9.0,296.26
2053,12.0,1.0,0.0,3.0,158.12
2054,26.0,1.0,0.0,2.0,169.31
2055,9.0,2.0,0.0,8.0,175.55
2056,6.0,4.0,0.0,5.0,152.28
2057,10.0,4.0,0.0,2.0,151.31
2058,11.0,2.0,0.0,9.0,203.98
2059,12.0,3.0,0.0,4.0,137.02
2060,21.0,1.0,1.0,3.0,215.10000000000002
2061,10.0,3.0,1.0,3.0,129.96
2062,8.0,1.0,0.0,8.0,138.86
2063,9.0,2.0,0.0,1.0,150.64
2064,14.0,4.0,1.0,2.0,126.57
2065,12.0,3.0,0.0,2.0,142.4
2066,23.0,4.0,0.0,3.0,153.11
2067,7.0,3.0,0.0,8.0,147.58
2068,11.0,3.0,0.0,3.0,190.38
2069,16.0,3.0,0.0,9.0,175.98
2070,9.0,3.0,0.0,4.0,301.39
2071,14.0,4.0,0.0,0.0,125.96000000000001
2072,23.0,3.0,0.0,2.0,123.05000000000001
2073,12.0,3.0,0.0,4.0,156.62
2074,10.0,3.0,0.0,8.0,165.84
2075,35.0,3.0,0.0,3.0,149.3
2076,25.0,4.0,0.0,10.0,144.44
2077,26.0,1.0,0.0,3.0,161.69
2078,15.0,4.0,0.0,8.0,165.71
2079,15.0,3.0,0.0,3.0,196.04
2080,14.0,4.0,0.0,2.0,123.32
2081,25.0,3.0,0.0,1.0,171.01
2082,14.0,5.0,0.0,3.0,145.62
2083,9.0,2.0,1.0,4.0,148.42
2084,12.0,5.0,1.0,3.0,148.8
2085,29.0,5.0,1.0,2.0,199.5
2086,35.0,4.0,0.0,4.0,134.79
2087,31.0,1.0,0.0,8.0,166.08
2088,6.0,3.0,0.0,0.0,147.68
2089,29.0,5.0,0.0,10.0,173.36
2090,35.0,4.0,0.0,7.0,292.04
2091,8.0,1.0,0.0,9.0,157.7
2092,18.0,2.0,0.0,8.0,201.54
2093,7.0,5.0,0.0,1.0,151.19
2094,11.0,2.0,0.0,0.0,110.50999999999999
2095,18.0,1.0,0.0,8.0,201.54
2096,10.0,4.0,0.0,2.0,164.3
2097,7.0,2.0,0.0,3.0,222.25
2098,7.0,3.0,0.0,7.0,174.07
2099,8.0,5.0,0.0,9.0,159.57
2100,29.0,3.0,1.0,1.0,159.16
2101,8.0,1.0,0.0,3.0,223.88
2102,8.0,2.0,0.0,9.0,145.54
2103,14.0,1.0,1.0,0.0,123.80000000000001
2104,24.0,5.0,0.0,9.0,170.58
2105,14.0,3.0,1.0,7.0,123.66
2106,15.0,3.0,1.0,15.0,206.85000000000002
2107,32.0,3.0,1.0,3.0,172.36
2108,23.0,3.0,1.0,8.0,175.67
2109,8.0,1.0,0.0,1.0,152.82
2110,16.0,4.0,0.0,4.0,192.82
2111,24.0,4.0,0.0,4.0,180.07
2112,13.0,1.0,0.0,7.0,169.29
2113,9.0,4.0,0.0,3.0,159.68
2114,17.0,3.0,0.0,2.0,147.07
2115,30.0,3.0,0.0,0.0,126.93
2116,9.0,3.0,0.0,10.0,150.19
2117,9.0,3.0,0.0,4.0,301.39
2118,8.0,2.0,0.0,4.0,162.74
2119,7.0,1.0,0.0,4.0,157.8
2120,7.0,4.0,1.0,3.0,179.88
2121,9.0,1.0,1.0,0.0,128.53
2122,9.0,3.0,1.0,1.0,151.96
2123,9.0,4.0,0.0,7.0,144.85
2124,18.0,1.0,0.0,13.0,285.32
2125,6.0,2.0,0.0,2.0,147.75
2126,22.0,3.0,1.0,8.0,261.1
2127,9.0,4.0,0.0,7.0,136.92
2128,27.0,1.0,1.0,9.0,179.15
2129,13.0,3.0,1.0,6.0,160.74
2130,17.0,3.0,1.0,5.0,186.42
2131,17.0,3.0,1.0,8.0,165.01
2132,13.0,1.0,1.0,0.0,166.23
2133,9.0,5.0,0.0,3.0,292.56
2134,24.0,3.0,0.0,1.0,299.44
2135,10.0,3.0,0.0,10.0,299.65
2136,36.0,3.0,0.0,8.0,165.25
2137,8.0,3.0,0.0,0.0,206.86
2138,7.0,5.0,0.0,3.0,178.73
2139,14.0,2.0,1.0,10.0,177.2
2140,12.0,5.0,1.0,0.0,116.00999999999999
2141,9.0,2.0,0.0,5.0,151.71
2142,9.0,4.0,0.0,2.0,120.88
2143,23.0,5.0,0.0,3.0,178.24
2144,21.0,3.0,0.0,9.0,149.51
2145,36.0,1.0,0.0,18.0,170.41
2146,14.0,1.0,0.0,9.0,284.3
2147,9.0,1.0,0.0,3.0,210.78
2148,32.0,3.0,1.0,3.0,172.36
2149,9.0,5.0,0.0,1.0,175.93
2150,12.0,4.0,0.0,0.0,128.04
2151,15.0,5.0,0.0,4.0,142.0
2152,10.0,3.0,0.0,1.0,137.81
2153,21.0,5.0,1.0,9.0,147.35
2154,16.0,1.0,0.0,8.0,171.68
2155,31.0,2.0,1.0,1.0,136.18
2156,8.0,1.0,0.0,4.0,150.7
2157,30.0,1.0,0.0,7.0,141.08
2158,13.0,3.0,0.0,3.0,147.67
2159,21.0,1.0,1.0,5.0,149.36
2160,7.0,3.0,0.0,3.0,173.98
2161,31.0,3.0,1.0,7.0,144.49
2162,10.0,3.0,0.0,8.0,244.35000000000002
2163,10.0,3.0,0.0,2.0,139.78
2164,11.0,4.0,0.0,2.0,127.88999999999999
2165,7.0,4.0,1.0,8.0,160.79
2166,9.0,1.0,1.0,1.0,136.29
2167,17.0,1.0,0.0,1.0,237.44
2168,14.0,1.0,0.0,2.0,125.80000000000001
2169,8.0,1.0,0.0,4.0,126.62
2170,8.0,1.0,0.0,3.0,291.61
2171,16.0,4.0,1.0,3.0,151.57
2172,6.0,5.0,0.0,12.0,275.67
2173,21.0,5.0,0.0,9.0,270.07
2174,8.0,1.0,0.0,9.0,145.54
2175,32.0,1.0,0.0,13.0,295.86
2176,22.0,1.0,1.0,3.0,179.4
2177,10.0,5.0,0.0,5.0,156.02
2178,22.0,3.0,0.0,0.0,135.44
2179,17.0,2.0,0.0,8.0,149.55
2180,12.0,3.0,0.0,14.0,293.92
2181,19.0,3.0,0.0,1.0,186.28
2182,15.0,3.0,0.0,3.0,169.04
2183,7.0,1.0,0.0,2.0,132.29
2184,6.0,4.0,1.0,7.0,122.16
2185,23.0,5.0,1.0,2.0,165.45
2186,23.0,3.0,0.0,1.0,206.61
2187,9.0,4.0,0.0,9.0,154.33
2188,13.0,5.0,0.0,8.0,258.48
2189,22.0,2.0,1.0,9.0,260.64
2190,9.0,5.0,1.0,3.0,130.65
2191,35.0,5.0,0.0,2.0,139.07
2192,36.0,5.0,1.0,1.0,191.73
2193,14.0,1.0,0.0,2.0,125.72
2194,7.0,2.0,0.0,1.0,141.11
2195,18.0,4.0,0.0,3.0,147.44
2196,14.0,3.0,1.0,7.0,185.74
2197,8.0,4.0,0.0,2.0,144.25
2198,10.0,5.0,0.0,4.0,192.25
2199,19.0,1.0,0.0,7.0,142.85
2200,36.0,4.0,1.0,10.0,243.49
2201,14.0,1.0,0.0,0.0,125.87
2202,8.0,1.0,0.0,3.0,229.22
2203,30.0,5.0,1.0,9.0,161.33
2204,17.0,5.0,0.0,9.0,167.13
2205,23.0,3.0,0.0,0.0,274.44
2206,31.0,2.0,1.0,3.0,219.39
2207,15.0,1.0,1.0,5.0,163.22
2208,12.0,3.0,1.0,4.0,149.32
2209,17.0,1.0,0.0,3.0,172.24
2210,9.0,1.0,0.0,5.0,187.74
2211,10.0,3.0,1.0,4.0,300.84
2212,9.0,2.0,1.0,3.0,157.94
2213,14.0,5.0,0.0,3.0,172.79
2214,35.0,4.0,0.0,1.0,128.37
2215,8.0,4.0,0.0,3.0,209.76
2216,18.0,2.0,1.0,3.0,148.56
2217,11.0,1.0,0.0,4.0,163.47
2218,22.0,5.0,0.0,2.0,153.24
2219,7.0,3.0,0.0,4.0,145.07
2220,17.0,3.0,0.0,4.0,154.36
2221,9.0,1.0,0.0,8.0,150.64
2222,13.0,4.0,0.0,1.0,121.41
2223,21.0,1.0,0.0,2.0,166.67
2224,19.0,1.0,1.0,8.0,170.81
2225,8.0,3.0,1.0,2.0,177.56
2226,7.0,5.0,0.0,4.0,154.96
2227,17.0,2.0,0.0,2.0,174.5
2228,15.0,5.0,0.0,10.0,200.87
2229,19.0,4.0,0.0,1.0,152.16
2230,10.0,3.0,1.0,3.0,151.83
2231,9.0,3.0,0.0,2.0,168.82
2232,12.0,3.0,0.0,1.0,154.66
2233,16.0,4.0,1.0,0.0,118.59
2234,14.0,1.0,0.0,1.0,122.69
2235,9.0,3.0,0.0,7.0,130.69
2236,8.0,1.0,0.0,11.0,166.87
2237,9.0,3.0,1.0,0.0,129.09
2238,8.0,1.0,0.0,2.0,154.77
2239,7.0,1.0,0.0,0.0,282.65
2240,9.0,1.0,0.0,1.0,120.44999999999999
2241,9.0,4.0,1.0,13.0,179.1
2242,15.0,3.0,0.0,4.0,186.42
2243,11.0,1.0,0.0,4.0,194.19
2244,16.0,5.0,0.0,3.0,134.52
2245,9.0,3.0,1.0,1.0,145.9
2246,13.0,3.0,1.0,2.0,128.86
2247,21.0,2.0,0.0,8.0,174.36
2248,9.0,3.0,0.0,9.0,188.77
2249,25.0,5.0,0.0,3.0,131.96
2250,16.0,1.0,0.0,3.0,151.1
2251,8.0,3.0,0.0,0.0,165.53
2252,9.0,1.0,0.0,3.0,226.69
2253,17.0,3.0,0.0,2.0,136.29
2254,32.0,1.0,0.0,9.0,184.06
2255,11.0,5.0,0.0,0.0,121.07
2256,8.0,1.0,1.0,2.0,129.32
2257,7.0,4.0,1.0,2.0,123.02000000000001
2258,15.0,5.0,0.0,3.0,222.15
2259,12.0,3.0,0.0,3.0,186.18
2260,6.0,5.0,1.0,5.0,297.01
2261,17.0,3.0,1.0,2.0,135.09
2262,9.0,2.0,0.0,0.0,117.06
2263,34.0,3.0,0.0,8.0,177.37
2264,8.0,3.0,0.0,1.0,138.59
2265,19.0,3.0,0.0,9.0,320.45
2266,6.0,2.0,0.0,2.0,174.91
2267,16.0,3.0,1.0,7.0,140.01
2268,11.0,4.0,1.0,7.0,184.46
2269,10.0,4.0,0.0,3.0,159.33
2270,11.0,2.0,0.0,2.0,171.19
2271,9.0,1.0,1.0,3.0,162.22
2272,24.0,4.0,1.0,7.0,163.85
2273,13.0,1.0,0.0,0.0,129.72
2274,16.0,1.0,0.0,2.0,321.13
2275,8.0,4.0,0.0,7.0,148.05
2276,30.0,5.0,1.0,9.0,161.33
2277,8.0,3.0,0.0,0.0,134.85
2278,30.0,1.0,1.0,1.0,166.57
2279,8.0,1.0,1.0,2.0,293.28
2280,26.0,5.0,0.0,1.0,155.72
2281,30.0,4.0,1.0,10.0,259.02
2282,13.0,3.0,0.0,0.0,145.0
2283,15.0,4.0,0.0,7.0,188.34
2284,9.0,5.0,0.0,1.0,148.22
2285,12.0,2.0,0.0,1.0,145.86
2286,15.0,2.0,0.0,10.0,232.93
2287,10.0,3.0,0.0,3.0,155.33
2288,18.0,1.0,1.0,8.0,246.85000000000002
2289,14.0,3.0,0.0,2.0,123.44999999999999
2290,8.0,5.0,1.0,2.0,145.38
2291,8.0,1.0,0.0,3.0,188.53
2292,7.0,3.0,0.0,1.0,278.79
2293,7.0,1.0,0.0,3.0,120.44
2294,33.0,3.0,1.0,3.0,163.97
2295,29.0,3.0,1.0,1.0,141.75
2296,14.0,1.0,0.0,0.0,124.06
2297,33.0,3.0,0.0,1.0,145.29
2298,11.0,3.0,0.0,1.0,148.18
2299,9.0,1.0,0.0,4.0,176.44
2300,10.0,4.0,0.0,2.0,132.95
2301,8.0,5.0,0.0,3.0,153.32
2302,11.0,5.0,0.0,3.0,184.63
2303,9.0,3.0,1.0,5.0,169.78
2304,7.0,4.0,0.0,6.0,177.28
2305,17.0,5.0,0.0,3.0,212.93
2306,6.0,2.0,0.0,1.0,186.86
2307,13.0,3.0,0.0,7.0,207.37
2308,14.0,3.0,0.0,3.0,227.21
2309,14.0,1.0,1.0,1.0,191.23
2310,36.0,5.0,0.0,4.0,166.15
2311,13.0,3.0,0.0,8.0,133.76
2312,21.0,3.0,0.0,1.0,140.14
2313,27.0,2.0,0.0,2.0,122.58000000000001
2314,6.0,3.0,0.0,9.0,143.19
2315,28.0,5.0,0.0,1.0,147.96
2316,31.0,4.0,1.0,8.0,120.22
2317,10.0,3.0,0.0,8.0,161.62
2318,14.0,2.0,0.0,3.0,125.32
2319,9.0,1.0,0.0,3.0,167.27
2320,9.0,4.0,0.0,4.0,189.38
2321,10.0,2.0,0.0,8.0,158.1
2322,34.0,4.0,0.0,3.0,148.11
2323,30.0,5.0,1.0,3.0,165.14
2324,11.0,5.0,0.0,2.0,294.06
2325,10.0,4.0,0.0,2.0,166.07
2326,6.0,2.0,0.0,0.0,166.53
2327,8.0,4.0,0.0,2.0,121.87
2328,28.0,3.0,1.0,7.0,161.79
2329,13.0,1.0,0.0,8.0,150.44
2330,10.0,1.0,1.0,7.0,141.63
2331,7.0,3.0,0.0,3.0,192.55
2332,24.0,3.0,0.0,8.0,148.1
2333,15.0,3.0,0.0,8.0,162.55
2334,13.0,3.0,0.0,7.0,286.06
2335,14.0,4.0,0.0,4.0,152.94
2336,6.0,2.0,0.0,2.0,123.13999999999999
2337,17.0,5.0,0.0,8.0,178.77
2338,14.0,2.0,0.0,8.0,162.09
2339,8.0,4.0,0.0,3.0,157.94
2340,10.0,3.0,1.0,1.0,177.38
2341,10.0,1.0,0.0,4.0,131.62
2342,21.0,3.0,0.0,11.0,276.03
2343,14.0,1.0,0.0,8.0,136.97
2344,29.0,5.0,0.0,3.0,139.04
2345,14.0,5.0,0.0,2.0,123.62
2346,7.0,5.0,0.0,9.0,165.37
2347,15.0,2.0,0.0,9.0,187.09
2348,26.0,1.0,0.0,3.0,164.02
2349,23.0,5.0,0.0,8.0,181.61
2350,23.0,5.0,0.0,8.0,145.58
2351,14.0,3.0,0.0,2.0,171.04
2352,16.0,1.0,0.0,4.0,145.75
2353,16.0,3.0,1.0,16.0,231.85000000000002
2354,9.0,3.0,0.0,3.0,148.45
2355,14.0,5.0,0.0,2.0,123.62
2356,10.0,4.0,0.0,7.0,188.89
2357,30.0,4.0,1.0,10.0,145.99
2358,14.0,5.0,0.0,4.0,129.5
2359,14.0,3.0,1.0,0.0,163.88
2360,15.0,1.0,0.0,9.0,169.24
2361,14.0,3.0,0.0,10.0,159.91
2362,7.0,1.0,0.0,3.0,220.25
2363,21.0,4.0,0.0,3.0,224.24
2364,7.0,5.0,0.0,8.0,208.92
2365,14.0,5.0,0.0,3.0,172.79
2366,6.0,3.0,0.0,10.0,291.89
2367,11.0,5.0,1.0,3.0,220.82
2368,15.0,3.0,0.0,9.0,192.99
2369,33.0,3.0,1.0,4.0,153.14
2370,14.0,5.0,0.0,1.0,124.50999999999999
2371,9.0,4.0,0.0,7.0,144.85
2372,18.0,2.0,1.0,8.0,246.85000000000002
2373,25.0,2.0,1.0,8.0,193.04
2374,27.0,3.0,0.0,3.0,224.81
2375,12.0,5.0,0.0,3.0,224.36
2376,7.0,5.0,0.0,2.0,150.33
2377,15.0,2.0,0.0,10.0,309.3
2378,7.0,5.0,0.0,1.0,167.98
2379,17.0,3.0,1.0,1.0,147.2
2380,9.0,1.0,0.0,10.0,323.45
2381,9.0,3.0,0.0,0.0,114.19999999999999
2382,15.0,1.0,0.0,3.0,148.42
2383,10.0,3.0,0.0,3.0,197.56
2384,13.0,3.0,1.0,13.0,264.66
2385,23.0,3.0,0.0,8.0,177.94
2386,6.0,1.0,0.0,6.0,295.17
2387,14.0,4.0,0.0,3.0,229.66
2388,17.0,3.0,0.0,3.0,145.73
2389,29.0,4.0,0.0,3.0,289.13
2390,15.0,4.0,0.0,8.0,206.48000000000002
2391,19.0,5.0,0.0,2.0,142.33
2392,9.0,5.0,0.0,1.0,153.27
2393,22.0,3.0,0.0,7.0,164.39
2394,7.0,4.0,0.0,3.0,148.32
2395,31.0,4.0,1.0,8.0,120.22
2396,6.0,5.0,0.0,7.0,134.23
2397,9.0,5.0,0.0,2.0,314.47
2398,15.0,4.0,0.0,8.0,206.48000000000002
2399,12.0,4.0,1.0,3.0,148.28
2400,22.0,1.0,1.0,2.0,37.0
2401,8.0,5.0,0.0,7.0,127.07
2402,8.0,1.0,0.0,8.0,267.92
2403,11.0,3.0,0.0,3.0,163.94
2404,34.0,1.0,0.0,4.0,145.23
2405,9.0,1.0,0.0,3.0,157.12
2406,14.0,3.0,0.0,3.0,214.43
2407,26.0,1.0,1.0,8.0,152.41
2408,13.0,1.0,0.0,2.0,120.88999999999999
2409,34.0,3.0,1.0,7.0,152.07
2410,9.0,1.0,1.0,9.0,203.47
2411,14.0,5.0,1.0,0.0,123.35
2412,30.0,1.0,1.0,5.0,152.25
2413,19.0,5.0,0.0,8.0,169.48
2414,12.0,1.0,1.0,7.0,264.37
2415,21.0,3.0,0.0,10.0,321.26
2416,8.0,4.0,0.0,3.0,157.15
2417,8.0,2.0,1.0,2.0,134.64
2418,7.0,5.0,0.0,7.0,134.23
2419,8.0,4.0,0.0,4.0,202.74
2420,35.0,1.0,0.0,17.0,145.41
2421,23.0,1.0,0.0,9.0,153.62
2422,19.0,1.0,1.0,8.0,170.81
2423,9.0,5.0,1.0,3.0,170.38
2424,16.0,4.0,0.0,1.0,151.94
2425,23.0,1.0,1.0,4.0,204.45
2426,23.0,5.0,1.0,3.0,150.87
2427,6.0,5.0,1.0,2.0,127.99000000000001
2428,29.0,3.0,1.0,2.0,146.32
2429,14.0,2.0,0.0,2.0,124.5
2430,14.0,5.0,0.0,13.0,168.06
2431,9.0,5.0,1.0,5.0,323.59
2432,15.0,1.0,0.0,4.0,120.69999999999999
2433,10.0,2.0,0.0,15.0,292.32
